key,label,kind,values,count,file,line,heading,raw
generic::SCR-054::현황 요약 카드,현황 요약 카드,generic,전체 타석 수 / 사용중 / 대기(빈 타석 / 예약 / 대기열 인원을,5,D06-시설관리/시설관리.md,381,D06-시설관리 시설관리 > SCR-054 골프 타석 관리 > 2. UI 구성,- 현황 요약 카드: 전체 타석 수 / 사용중 / 대기(빈 타석) / 예약 / 대기열 인원을 5개 카드로 표시합니다.
generic::SCR-054::각 카드 내용,각 카드 내용,generic,타석 번호 / 상태 / 이용 회원명 / 담당 프로명 / 남은 시간 카운트다운 / 프로젝터 on / off 토글 / 시작 / 종료 / 이동 / 점검 버튼,,D06-시설관리/시설관리.md,392,D06-시설관리 시설관리 > SCR-054 골프 타석 관리 > 2. UI 구성,- 각 카드 내용: 타석 번호 / 상태 배지 / 이용 회원명 / 담당 프로명 / 남은 시간 카운트다운 / 프로젝터 on/off 토글 / 시작·종료·이동·점검 버튼.
generic::SCR-055::현황 요약 카드,현황 요약 카드,generic,전체 품목 수 / 정상 재고 품목 수 / 부족 재고 품목 수 / 품절 품목 수를 표시,,D06-시설관리/시설관리.md,485,D06-시설관리 시설관리 > SCR-055 상품 재고 관리 > 2. UI 구성,- 현황 요약 카드: 전체 품목 수 / 정상 재고 품목 수 / 부족 재고 품목 수 / 품절 품목 수를 표시합니다.
generic::SCR-055::상태 탭,상태 탭,generic,정상 / 부족 / 품절,,D06-시설관리/시설관리.md,486,D06-시설관리 시설관리 > SCR-055 상품 재고 관리 > 2. UI 구성,- 상태 탭: 전체 · 정상 · 부족 · 품절 탭으로 필터링하고 각 탭에 건수를 표시합니다.
generic::SCR-056::현황 요약 카드,현황 요약 카드,generic,전체 장비 수 / 점검 예정(7일 이내) 수 / 수리 중 수 / 정상 운영 수를 표시,,D06-시설관리/시설관리.md,560,D06-시설관리 시설관리 > SCR-056 장비 점검 일정 > 2. UI 구성,- 현황 요약 카드: 전체 장비 수 / 점검 예정(7일 이내) 수 / 수리 중 수 / 정상 운영 수를 표시합니다.
generic::SCR-056::표시 항목,표시 항목,generic,장비명 / 장비 유형 / 설치 위치 / 마지막 점검일 / 다음 점검 예정일 / 점검 주기 / 현재 상태(정상 / 점검 예정 / 수리중 / 고장 / 액션 버튼,,D06-시설관리/시설관리.md,562,D06-시설관리 시설관리 > SCR-056 장비 점검 일정 > 2. UI 구성,- 표시 항목: 장비명 / 장비 유형 / 설치 위치 / 마지막 점검일 / 다음 점검 예정일 / 점검 주기 / 현재 상태(정상·점검 예정·수리중·고장) / 액션 버튼.
generic::SCR-057::현황 요약 카드,현황 요약 카드,generic,전체 품목 수 / 재고 부족 품목 수 / 이번 달 총 출고량 / 발주 대기 건수를 표시,,D06-시설관리/시설관리.md,643,D06-시설관리 시설관리 > SCR-057 소모품 재고 관리 > 2. UI 구성,- 현황 요약 카드: 전체 품목 수 / 재고 부족 품목 수 / 이번 달 총 출고량 / 발주 대기 건수를 표시합니다.
generic::SCR-058::오늘의 청소 현황 카드,오늘의 청소 현황 카드,generic,오늘 전체 청소 구역 수 / 완료 구역 수 / 미완료 구역 수 / 완료율(%)을 표시,,D06-시설관리/시설관리.md,725,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 2. UI 구성,- 오늘의 청소 현황 카드: 오늘 전체 청소 구역 수 / 완료 구역 수 / 미완료 구역 수 / 완료율(%)을 표시합니다.
generic::SCR-058::표시 항목,표시 항목,generic,구역명 / 청소 유형(일일 / 정기 / 담당자 / 예정 시간 / 완료 여부 체크박스 / 완료 시간,,D06-시설관리/시설관리.md,727,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 2. UI 구성,- 표시 항목: 구역명 / 청소 유형(일일·정기) / 담당자 / 예정 시간 / 완료 여부 체크박스 / 완료 시간.
generic::SCR-058::3. 스케줄 등록,3. 스케줄 등록,generic,청소 유형 / 담당자 / 주기,,D06-시설관리/시설관리.md,736,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 3. 액션 / 흐름,3. 스케줄 등록: [청소 스케줄 등록] 버튼 클릭 -> 구역명·청소 유형·담당자·주기·예정 시간 입력 -> 저장.
generic::SCR-059::탭 구조,탭 구조,generic,운동룸(SCR-053 / 골프 타석 / 기타 공간,,D06-시설관리/시설관리.md,805,D06-시설관리 시설관리 > SCR-059 공간 자산 관리 > 2. UI 구성,- 탭 구조: 운동룸(SCR-053) / 골프 타석 / 기타 공간. 기본 탭은 운동룸입니다.
generic::DLG-050-001::이력 테이블,이력 테이블,generic,날짜 / 상태(배정 / 회수 / 회원명을 시간 역순,,D06-시설관리/시설관리.md,877,D06-시설관리 시설관리 > DLG-050-001 락커 기록 조회 > 2. UI 구성,- 이력 테이블: 날짜 / 상태(배정·회수 배지) / 회원명을 시간 역순으로 표시합니다.
generic::DLG-052-001::사용자 유형 선택,사용자 유형 선택,generic,회원 / 직원 중 하나를 선택,,D06-시설관리/시설관리.md,1429,D06-시설관리 시설관리 > DLG-052-001 RFID 등록/수정 > 2. UI 구성,- 사용자 유형 선택: 회원 / 직원 중 하나를 선택합니다.
generic::DLG-052-002::이력 테이블,이력 테이블,generic,등록일 / 회원명 / 상태를 시간 역순,,D06-시설관리/시설관리.md,1508,D06-시설관리 시설관리 > DLG-052-002 RFID 이력 조회 > 2. UI 구성,- 이력 테이블: 등록일 / 카드 번호 / 회원명 / 상태를 시간 역순으로 표시합니다.
generic::DLG-053-001::유형 선택,유형 선택,generic,GX / PT / 스피닝 / 필라테스 / 기타 중 하나를 버튼,,D06-시설관리/시설관리.md,1654,D06-시설관리 시설관리 > DLG-053-001 룸 등록/수정 > 2. UI 구성,- 유형 선택: GX / PT / 스피닝 / 필라테스 / 기타 중 하나를 버튼으로 선택합니다.
generic::DLG-056-001::장비 유형 선택,장비 유형 선택,generic,유산소기구 / 웨이트기구 / GX장비 / 기타,,D06-시설관리/시설관리.md,1798,D06-시설관리 시설관리 > DLG-056-001 장비 등록 > 2. UI 구성,- 장비 유형 선택: 유산소기구 / 웨이트기구 / GX장비 / 기타 중 선택합니다.
generic::DLG-057-002::처리 유형 선택,처리 유형 선택,generic,입고 / 출고 / 버튼,,D06-시설관리/시설관리.md,2108,D06-시설관리 시설관리 > DLG-057-002 입출고 처리 > 2. UI 구성,- 처리 유형 선택: 입고 / 출고 탭 또는 버튼으로 선택합니다.
generic::DLG-058-001::청소 유형 선택,청소 유형 선택,generic,일일 청소 / 주간 청소 / 월간 청소,,D06-시설관리/시설관리.md,2267,D06-시설관리 시설관리 > DLG-058-001 청소 스케줄 등록 > 2. UI 구성,- 청소 유형 선택: 일일 청소 / 주간 청소 / 월간 청소 중 선택합니다.
generic::global::상태 필터,상태 필터,generic,활성 / 분실 / 해제,,D06-시설관리/운영정책.md,39,D06-시설관리 시설관리 — 운영정책 > 2. 상태 / 운영 정의,- 상태 필터: 활성 / 분실 / 해제
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,D07-직원관리/운영정책.md,8,D07-직원관리 직원관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
generic::global::근태 목록 테이블 8개 컬럼,근태 목록 테이블 8개 컬럼,generic,날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력,8,D07-직원관리/운영정책.md,32,D07-직원관리 직원관리 — 운영정책 > 2. 상태 / 운영 정의,- 근태 목록 테이블 8개 컬럼: 날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력.
generic::global::급여 명세서 목록 9개 컬럼,급여 명세서 목록 9개 컬럼,generic,직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션,9,D07-직원관리/운영정책.md,48,D07-직원관리 직원관리 — 운영정책 > 2. 상태 / 운영 정의,- 급여 명세서 목록 9개 컬럼: 직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션.
generic::SCR-060::요약 지표 카드 (4개),요약 지표 카드 (4개),generic,전체 직원 수 / 재직 중 인원 / 휴직 중 인원 / 퇴사 인원을 한눈에 표시,4,D07-직원관리/직원관리.md,32,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 요약 지표 카드 (4개): 전체 직원 수 / 재직 중 인원 / 휴직 중 인원 / 퇴사 인원을 한눈에 표시합니다. 카드 클릭 시 해당 상태로 자동 필터링됩니다.
generic::SCR-060::재직 상태 필터,재직 상태 필터,generic,재직 / 휴직 / 퇴사,,D07-직원관리/직원관리.md,36,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 재직 상태 필터: 재직 / 휴직 / 퇴사 중 선택해 필터링합니다.
generic::SCR-060::직원 목록 테이블,직원 목록 테이블,generic,번호 / 직원명 / 소속 지점 / 직무 / 연락처 / 입사일 / 재직 상태 / 메모 / 더보기,9,D07-직원관리/직원관리.md,38,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 직원 목록 테이블: 번호 / 직원명 / 소속 지점 / 직무 배지 / 연락처 / 입사일 / 재직 상태 배지 / 메모 / 더보기 9개 컬럼으로 구성됩니다.
generic::SCR-063::요약 지표 카드 (5개),요약 지표 카드 (5개),generic,해당 기간의 정상 출근 일수 / 지각 횟수 / 결근 횟수 / 총 근무 시간 / 평균 출근율을 요약,5,D07-직원관리/직원관리.md,345,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,- 요약 지표 카드 (5개): 해당 기간의 정상 출근 일수 / 지각 횟수 / 결근 횟수 / 총 근무 시간 / 평균 출근율을 요약합니다.
generic::SCR-063::근태 목록 테이블,근태 목록 테이블,generic,날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력,8,D07-직원관리/직원관리.md,346,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,- 근태 목록 테이블: 날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력 8개 컬럼으로 구성됩니다.
generic::SCR-063::직원 지각 기준 표시,직원 지각 기준 표시,generic,정규 출근 시각 / 10분까지는 정상 / 10분 초,,D07-직원관리/직원관리.md,349,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,"- 직원 지각 기준 표시: 현재 지점의 직원 지각 허용 시간을 상단 정책 배지로 표시합니다. 기본값은 10분이며, 정규 출근 시각 + 10분까지는 정상, 10분 초과 출근부터 지각으로 분류합니다. 이 값은 D09 SCR-086 출석 관리 설정 > 직원 근태 기준 설정에서 Owner(지점장)이 변경할 수 있습니다."
generic::SCR-064::요약 지표 카드,요약 지표 카드,generic,전체 지급 예정 금액 / 확정 완료 인원 / 미확정 인원 / 이전 월 대비 증감을 표시,,D07-직원관리/직원관리.md,463,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 요약 지표 카드: 전체 지급 예정 금액 / 확정 완료 인원 / 미확정 인원 / 이전 월 대비 증감을 표시합니다.
generic::SCR-064::직원별 급여 테이블,직원별 급여 테이블,generic,직원명 / 역할 / 급여 형태 / 기본급 / 수당 합계 / 공제 합계 / 수수료 / 실지급액 / 확정 상태 / 액션,10,D07-직원관리/직원관리.md,464,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 직원별 급여 테이블: 직원명 / 역할 / 급여 형태 / 기본급 / 수당 합계 / 공제 합계 / 수수료 / 실지급액 / 확정 상태 / 액션 10개 컬럼으로 구성됩니다.
generic::SCR-064::급여 정책 템플릿 패널,급여 정책 템플릿 패널,generic,화면 우측 / 하단 보조 패널에서 직급별 정책 목록을 조회,,D07-직원관리/직원관리.md,465,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 급여 정책 템플릿 패널: 화면 우측 또는 하단 보조 패널에서 직급별 정책 목록을 조회합니다. 매출 타입 / 수업 타입 탭으로 정책 분류를 전환합니다.
generic::SCR-064::직군별 산식 탭,직군별 산식 탭,generic,FC / PT / GX / 공통 / 각 직군의 정률제 / 고정급제 / 시급제 / 혼합제 산식을 따로 조회,,D07-직원관리/직원관리.md,466,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,"- 직군별 산식 탭: FC / PT / GX / 공통 탭을 제공하며, 각 직군의 정률제 / 고정급제 / 시급제 / 혼합제 산식을 따로 조회합니다."
generic::SCR-065::명세서 목록 테이블,명세서 목록 테이블,generic,직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션,9,D07-직원관리/직원관리.md,631,D07-직원관리 직원관리 > SCR-065 급여 명세서 > 2. UI 구성,- 명세서 목록 테이블: 직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션 9개 컬럼으로 구성됩니다.
generic::DLG-064-003::정책 분류 탭,정책 분류 탭,generic,매출 타입 / 수업 타입,,D07-직원관리/직원관리.md,1233,D07-직원관리 직원관리 > DLG-064-003 급여 정책 추가 > 2. UI 구성,- 정책 분류 탭: 매출 타입 / 수업 타입 탭으로 정책 성격을 전환합니다.
generic::DLG-064-003::직군 선택 탭,직군 선택 탭,generic,FC / PT / GX / 공통 중 적용 직군을 선택,,D07-직원관리/직원관리.md,1234,D07-직원관리 직원관리 > DLG-064-003 급여 정책 추가 > 2. UI 구성,- 직군 선택 탭: FC / PT / GX / 공통 중 적용 직군을 선택합니다.
generic::SCR-070::요약 지표 카드 (5개),요약 지표 카드 (5개),generic,전체 리드 수 / 등록 전환 수 / 전환율 / 대기 중(신규 / 연락완료 / 미전환율을 한눈에 표시,5,D08-마케팅/마케팅.md,31,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 요약 지표 카드 (5개): 전체 리드 수 / 등록 전환 수 / 전환율 / 대기 중(신규+연락완료) / 미전환율을 한눈에 표시합니다.
generic::SCR-070::상태별 분포 카드,상태별 분포 카드,generic,신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류 각 상태별 건수를,,D08-마케팅/마케팅.md,32,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 상태별 분포 카드: 신규·연락완료·상담예정·방문완료·등록완료·미전환·보류 각 상태별 건수를 카드 형태로 표시합니다. (데이터가 0건인 상태는 숨김)
generic::SCR-070::상태 필터,상태 필터,generic,특정 상담 단계 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류)을 표시,7,D08-마케팅/마케팅.md,33,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 상태 필터: 전체 또는 특정 상담 단계 7종(신규·연락완료·상담예정·방문완료·등록완료·미전환·보류)을 표시합니다. 등록완료는 조회 필터에만 포함되며 수동 저장 가능한 단계가 아닙니다.
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,,D08-마케팅/마케팅.md,34,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 문의 유형 필터: 방문(WI) / 전화문의(TI) / 체험 / 일일입장 중 선택합니다.
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,D08-마케팅/마케팅.md,35,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 가입경로 필터: 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 중 선택합니다.
generic::SCR-070::리드 목록 테이블,리드 목록 테이블,generic,문의일 / 이름 / 연락처 / 문의 유형 / 가입경로 / 상담 단계 / 담당 FC / 후속 예정일 / 메모,,D08-마케팅/마케팅.md,37,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 리드 목록 테이블: 문의일 / 이름 / 연락처 / 문의 유형 / 가입경로 / 상담 단계 / 담당 FC / 후속 예정일 / 메모 컬럼으로 구성됩니다. 수정·삭제 버튼 제공.
generic::SCR-071::메시지 플랫폼 정보 카드,메시지 플랫폼 정보 카드,generic,연동 플랫폼명 / 발신 프로필 / 승인 템플릿 수 / 잔여 캐시 / 크레딧 / 최근 동기화 시각을 상단에 표시,,D08-마케팅/마케팅.md,123,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,"- 메시지 플랫폼 정보 카드: 연동 플랫폼명, 발신 프로필, 승인 템플릿 수, 잔여 캐시/크레딧, 최근 동기화 시각을 상단에 표시합니다."
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,,D08-마케팅/마케팅.md,125,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,"- 발송 채널 선택: Push / 카카오톡 / SMS 중 선택합니다. 카카오톡은 승인된 알림톡 템플릿을 사용하고, SMS 장문은 SMS 채널 내부에서 LMS로 처리합니다."
generic::SCR-071::발송 이력 테이블,발송 이력 테이블,generic,발송 일시 / 채널 / 수신자 수 / 내용 요약 / 발송 결 / 액션,6,D08-마케팅/마케팅.md,129,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,- 발송 이력 테이블: 발송 일시 / 채널 / 수신자 수 / 내용 요약 / 발송 결과 / 액션 6개 컬럼으로 조회합니다. 액션 컬럼의 [상세] 버튼으로 수신자별 발송 결과와 실패 사유를 확인합니다.
generic::SCR-072::만료 정책 탭,만료 정책 탭,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료를 별도,,D08-마케팅/마케팅.md,213,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,- 만료 정책 탭: 회원 이용권 만료 / 결제기한 만료 / 락커 만료를 별도 탭으로 표시합니다. 본사 step과 지점 추가 step은 배지로 구분합니다.
generic::SCR-072::본사 필수 잠금 상태,본사 필수 잠금 상태,generic,본사가 본사 필수로 배포한 규칙 / step은 ON 고정 disabled 토글 / 본사 필수,,D08-마케팅/마케팅.md,220,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,"- 본사 필수 잠금 상태: 본사가 본사 필수로 배포한 규칙 또는 step은 ON 고정 disabled 토글과 본사 필수 배지를 표시합니다. Owner(지점장)도 OFF할 수 없으며, 상세 설정에서 허용된 채널·메시지·발송 시각만 조정할 수 있습니다."
generic::SCR-072::플랫폼 상태 배지,플랫폼 상태 배지,generic,규칙별로 승인 템플릿 존재 여부 / 발신 프로필 연결 여부 / 최근 테스트 발송 결과를,,D08-마케팅/마케팅.md,221,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,"- 플랫폼 상태 배지: 규칙별로 승인 템플릿 존재 여부, 발신 프로필 연결 여부, 최근 테스트 발송 결과를 배지로 표시합니다."
generic::SCR-072::지점 step 추가 버튼,지점 step 추가 버튼,generic,회원 이용권 만료 / 락커 만료,,D08-마케팅/마케팅.md,222,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,- 지점 step 추가 버튼: 회원 이용권 만료 / 락커 만료 탭에서만 노출됩니다. 결제기한 만료 탭에서는 노출하지 않습니다.
generic::SCR-072A::탭 위치,탭 위치,generic,message / auto-alarm의 운영현황,,D08-마케팅/마케팅.md,310,D08-마케팅 마케팅 > SCR-072A 자동알림 운영현황 > 2. UI 구성,- 탭 위치: /message/auto-alarm의 운영현황 탭. 설정 탭은 SCR-072 정의를 따른다.
generic::SCR-073::요약 지표 카드 4종,요약 지표 카드 4종,generic,전체 쿠폰 수 / 발급 건수 / 사용 건수 / 평균 사용률을 표시,4,D08-마케팅/마케팅.md,395,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,"- 요약 지표 카드 4종: 전체 쿠폰 수 / 발급 건수 / 사용 건수 / 평균 사용률을 표시합니다. 전체 쿠폰 수는 활성·만료·중단 쿠폰을 포함하고 삭제된 쿠폰은 제외합니다. 발급 건수는 회원에게 발급 완료된 누적 건수, 사용 건수는 현재 사용 완료 상태의 건수입니다. 환불로 미사용 복원된 쿠폰은 사용 건수에서 제외하고 사용 이력에는 남깁니다. 평균 사용률은 사용 건수 ÷ 발급 건수 × 100이며 발급 0건은 0%로 표시합니다."
generic::SCR-073::쿠폰 목록 테이블 9개 컬럼,쿠폰 목록 테이블 9개 컬럼,generic,쿠폰명 / 할인 유형 / 할인 금액 / 할인율 / 유효 기간 / 발급 수 / 사용 수 / 사용률 / 상태 / 액션,9,D08-마케팅/마케팅.md,396,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,- 쿠폰 목록 테이블 9개 컬럼: 쿠폰명 / 할인 유형 / 할인 금액 또는 할인율 / 유효 기간 / 발급 수 / 사용 수 / 사용률 / 상태 / 액션. 액션 컬럼에는 권한과 쿠폰 상태에 따라 [발급] / [수정] / [삭제] 버튼을 표시합니다.
generic::SCR-073::쿠폰 생성 버튼,쿠폰 생성 버튼,generic,쿠폰 생성 / 수정 다이얼로그를 빈 폼으로 열어 새 쿠폰을 생성,,D08-마케팅/마케팅.md,398,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,"- 쿠폰 생성 버튼: 쿠폰 생성/수정 다이얼로그를 빈 폼으로 열어 새 쿠폰을 생성합니다. 입력 항목은 쿠폰명, 할인 유형, 할인 금액·율, 유효 기간, 발급 수량 제한, 1인 사용 제한, 적용 상품, 활성 여부입니다."
generic::SCR-073::상태 필터,상태 필터,generic,활성 / 만료 / 중단 쿠폰을 선택해,,D08-마케팅/마케팅.md,402,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,- 상태 필터: 활성 / 만료 / 중단 쿠폰을 선택해 필터링합니다.
generic::SCR-074::요약 지표 카드 4종,요약 지표 카드 4종,generic,총 발행 마일리지 / 총 사용 마일리지 / 소멸 예정 마일리지 / 현재 유통 잔액을 표시,4,D08-마케팅/마케팅.md,483,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 요약 지표 카드 4종: 총 발행 마일리지 / 총 사용 마일리지 / 소멸 예정 마일리지 / 현재 유통 잔액을 표시합니다. 총 발행 마일리지는 결제 자동 적립, 이벤트 적립, 수동 적립의 누적 합계이며 환불 복원은 신규 발행이 아니므로 제외합니다. 총 사용 마일리지는 결제에서 실제 사용 완료된 마일리지 누적 합계이고 환불로 복원된 사용분은 제외합니다. 소멸 예정 마일리지는 사용·차감·소멸 완료분을 제외하고 30일 이내 소멸 예정인 잔여분만 합산합니다. 현재 유통 잔액은 회원들이 현재 사용할 수 있는 마일리지 잔액 합계입니다."
generic::SCR-074::회원별 마일리지 테이블 7개 컬럼,회원별 마일리지 테이블 7개 컬럼,generic,회원명 / 연락처 / 현재 잔액 / 총 적립 / 총 사용 / 최근 적립일 / 액션,7,D08-마케팅/마케팅.md,484,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 회원별 마일리지 테이블 7개 컬럼: 회원명 / 연락처 / 현재 잔액 / 총 적립 / 총 사용 / 최근 적립일 / 액션 컬럼으로 구성됩니다. 회원명을 클릭하면 해당 회원의 상세 화면으로 이동하며, 뒤로가기 시 마일리지 화면의 현재 검색·필터 조건은 유지합니다. 액션 컬럼에는 [이력] / [수동 조정] 버튼을 표시합니다."
generic::SCR-074::이력 조회 패널 5개 컬럼,이력 조회 패널 5개 컬럼,generic,날짜 / 구분 / 금액 / 사유 / 처리자,5,D08-마케팅/마케팅.md,485,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 이력 조회 패널 5개 컬럼: 날짜 / 구분 / 금액 / 사유 / 처리자. 특정 회원을 선택하면 우측 이력 패널에 적립·사용·차감·소멸·환불복원 이력이 표시됩니다. 기본 정렬은 최신순이며, 날짜 컬럼 정렬로 과거순 전환이 가능합니다."
